year,state,paid_holders,resident_licenses,nonresident_licenses,gross_cost,resident_cost,nonresident_cost,fips,pop,council_id,council_name
2012,Mississippi,352694.0,369722.0,57447.0,7080617.0,,,28,2982963.0,4,Gulf of Mexico
2012,Missouri,844650.0,1212229.0,160467.0,17876088.0,,,29,6023267.0,0,No Council
2012,Montana,399916.0,433547.0,344279.0,14610933.0,,,30,1003522.0,0,No Council
2012,Commonwealth of the Northern Mariana Islands,0.0,187.0,2.0,2862.0,,,69,,8,Western Pacific
2012,Nebraska,217450.0,351004.0,65625.0,6942716.0,,,31,1854862.0,0,No Council
2012,Nevada,121158.0,217476.0,25786.0,4988907.0,,,32,2752410.0,0,No Council
2012,New Hampshire,149970.0,208075.0,94547.0,6776203.0,,,33,1320923.0,1,New England
2012,New Jersey,182724.0,260125.0,20046.0,6876049.0,,,34,8882095.0,2,Mid-Atlantic
2012,New Mexico,203701.0,400767.0,136767.0,8122615.0,,,35,2083590.0,0,No Council
2012,New York,1188110.0,944166.0,162698.0,39608986.0,,,36,19625409.0,2,Mid-Atlantic
2012,North Carolina,1166345.0,759810.0,225330.0,21908873.0,,,37,9755299.0,2,Mid-Atlantic
2012,North Dakota,172286.0,141307.0,41406.0,2728411.0,,,38,701380.0,0,No Council
2012,Ohio,849951.0,799094.0,65948.0,21524143.0,,,39,11546969.0,0,No Council
2012,Oklahoma,701129.0,390747.0,82479.0,12374761.0,,,40,3815298.0,0,No Council
2012,Oregon,665040.0,733422.0,207973.0,24957928.0,,,41,3893920.0,5,Pacific
2012,Pennsylvania,987453.0,1466909.0,135046.0,33541272.0,,,42,12768034.0,2,Mid-Atlantic
2012,Rhode Island,26303.0,23465.0,2838.0,671904.0,,,44,1052761.0,1,New England
2012,South Carolina,611171.0,550109.0,141854.0,9055672.0,,,45,4719009.0,3,South Atlantic
2012,South Dakota,195828.0,135601.0,61401.0,6682001.0,,,46,832576.0,0,No Council
2012,Tennessee,898675.0,719059.0,179416.0,21955922.0,,,47,6450632.0,0,No Council
2012,Texas,1573437.0,1718395.0,110838.0,70168370.0,,,48,26078327.0,4,Gulf of Mexico
2012,Utah,468045.0,374655.0,125062.0,13404586.0,,,49,2854222.0,0,No Council
2012,Vermont,131231.0,90899.0,41356.0,4606568.0,,,50,625606.0,0,No Council
2012,Virginia,601883.0,598835.0,74841.0,15133100.0,,,51,8188656.0,2,Mid-Atlantic
2012,Washington,714090.0,1309958.0,146732.0,32313627.0,,,53,6890899.0,5,Pacific
2012,West Virginia,269615.0,598802.0,155343.0,8101574.0,,,54,1855360.0,0,No Council
2012,Wisconsin,1426460.0,1351815.0,393732.0,43470194.0,,,55,5721075.0,0,No Council
2012,Wyoming,237040.0,121775.0,205838.0,7669977.0,,,56,576608.0,0,No Council
2011,Alabama,677586.0,602584.0,113109.0,13318241.0,,,1,4798649.0,4,Gulf of Mexico
2011,Alaska,457470.0,268872.0,414278.0,27616094.0,,,2,722259.0,6,North Pacific
2011,Arizona,407715.0,482444.0,81688.0,14563698.0,,,4,6465488.0,0,No Council
2011,Arkansas,613105.0,512809.0,217559.0,11082315.0,,,5,2938640.0,0,No Council
2011,California,1765069.0,2787475.0,65467.0,83667613.0,,,6,37672654.0,5,Pacific
2011,Colorado,654721.0,691441.0,347736.0,20313219.0,,,8,5116411.0,0,No Council
2011,Connecticut,153752.0,143387.0,10365.0,3789499.0,,,9,3591927.0,1,New England
2011,Delaware,84920.0,51585.0,40284.0,1984593.0,,,10,907884.0,2,Mid-Atlantic
2011,District of Columbia,8928.0,1912.0,7016.0,114997.0,,,11,620336.0,0,No Council
2011,Florida,1357979.0,1465229.0,400816.0,39169350.0,,,12,19097369.0,3,South Atlantic
2011,Georgia,559807.0,619750.0,70301.0,9062587.0,,,13,9810595.0,3,South Atlantic
2011,Hawaii,7915.0,8058.0,584.0,54061.0,,,15,1378323.0,8,Western Pacific
2011,Idaho,430957.0,398594.0,168714.0,13750391.0,,,16,1583180.0,0,No Council
2011,Illinois,726868.0,760736.0,39491.0,11027738.0,,,17,12862298.0,0,No Council
2011,Indiana,496719.0,430092.0,66380.0,10972471.0,,,18,6515358.0,0,No Council
2011,Iowa,395091.0,389352.0,40833.0,9809303.0,,,19,3063690.0,0,No Council
2011,Kansas,252227.0,245835.0,32526.0,5744057.0,,,20,2868756.0,0,No Council
2011,Kentucky,567845.0,508737.0,96992.0,13360714.0,,,21,4368505.0,0,No Council
2011,Louisiana,687444.0,800881.0,202137.0,12589858.0,,,22,4574388.0,4,Gulf of Mexico
2011,Maine,280407.0,184641.0,77404.0,9011589.0,,,23,1327968.0,1,New England
2011,Maryland,258281.0,327517.0,70400.0,10371786.0,,,24,5843115.0,2,Mid-Atlantic
2011,Massachusetts,183114.0,362271.0,22384.0,5959545.0,,,25,6612178.0,1,New England
2011,Michigan,1139230.0,990410.0,271110.0,29832409.0,,,26,9876199.0,0,No Council
2011,Minnesota,1481758.0,997489.0,272437.0,33993934.0,,,27,5345967.0,0,No Council
2011,Mississippi,368836.0,385981.0,60930.0,7762496.0,,,28,2977452.0,4,Gulf of Mexico
2011,Missouri,781895.0,1150382.0,153574.0,16964451.0,,,29,6010280.0,0,No Council
2011,Montana,389882.0,421538.0,340143.0,14798444.0,,,30,996866.0,0,No Council
2011,Commonwealth of the Northern Mariana Islands,285.0,282.0,0.0,3743.0,,,69,,8,Western Pacific
2011,Nebraska,198213.0,325534.0,55895.0,7717935.0,,,31,1841641.0,0,No Council
2011,Nevada,119328.0,218216.0,19622.0,4995941.0,,,32,2718170.0,0,No Council
2011,New Hampshire,144993.0,199259.0,92088.0,6673228.0,,,33,1318345.0,1,New England
2011,New Jersey,172823.0,247302.0,17395.0,6616451.0,,,34,8844694.0,2,Mid-Atlantic
2011,New Mexico,192204.0,385064.0,127451.0,7850760.0,,,35,2077744.0,0,No Council
2011,New York,1012028.0,968316.0,161944.0,43060638.0,,,36,19526372.0,2,Mid-Atlantic
2011,North Carolina,1147505.0,779511.0,218934.0,22708189.0,,,37,9662940.0,2,Mid-Atlantic
2011,North Dakota,162508.0,137900.0,34060.0,2238713.0,,,38,684830.0,0,No Council
2011,Ohio,797694.0,749771.0,62849.0,20600589.0,,,39,11543332.0,0,No Council
2011,Oklahoma,682958.0,392620.0,75362.0,12686664.0,,,40,3785232.0,0,No Council
2011,Oregon,630582.0,741188.0,151350.0,24805127.0,,,41,3865845.0,5,Pacific
2011,Pennsylvania,942645.0,1400407.0,131156.0,32655553.0,,,42,12742811.0,2,Mid-Atlantic
2011,Rhode Island,25893.0,0.0,0.0,,,,44,1052154.0,1,New England
2011,South Carolina,508743.0,484701.0,103849.0,7386547.0,,,45,4672744.0,3,South Atlantic
2011,South Dakota,185255.0,129053.0,57480.0,6456810.0,,,46,823338.0,0,No Council
2011,Tennessee,911397.0,751961.0,180474.0,22787777.0,,,47,6396281.0,0,No Council
2011,Texas,1626164.0,1758610.0,117889.0,71338279.0,,,48,25644424.0,4,Gulf of Mexico
2011,Utah,449372.0,358970.0,121841.0,13317838.0,,,49,2815430.0,0,No Council
2011,Vermont,124215.0,84704.0,39484.0,4417399.0,,,50,626210.0,0,No Council
2011,Virginia,598730.0,625371.0,64549.0,15711800.0,,,51,8107548.0,2,Mid-Atlantic
2011,Washington,714060.0,1181687.0,121021.0,29058930.0,,,53,6819155.0,5,Pacific
2011,West Virginia,264801.0,589370.0,147836.0,8024374.0,,,54,1854891.0,0,No Council
2011,Wisconsin,1371035.0,1298594.0,377801.0,42705729.0,,,55,5705812.0,0,No Council
2011,Wyoming,223962.0,115782.0,215823.0,7860743.0,,,56,567602.0,0,No Council
2010,Alabama,482586.0,353984.0,104972.0,11956631.0,,,1,4785579.0,4,Gulf of Mexico
2010,Alaska,474619.0,269008.0,458059.0,29840959.0,,,2,714015.0,6,North Pacific
2010,Arizona,412664.0,494533.0,58299.0,15185854.0,,,4,6407002.0,0,No Council
2010,Arkansas,633475.0,487974.0,219184.0,10969505.0,,,5,2921737.0,0,No Council
2010,California,1883816.0,2948255.0,69057.0,86802793.0,,,6,37327690.0,5,Pacific
2010,Colorado,654721.0,691441.0,347736.0,20739796.0,,,8,5048029.0,0,No Council
2010,Connecticut,149756.0,139487.0,10269.0,3770542.0,,,9,3580171.0,1,New England
2010,Delaware,22467.0,23259.0,4446.0,309288.0,,,10,899712.0,2,Mid-Atlantic
2010,District of Columbia,7219.0,1891.0,5328.0,106133.0,,,11,605040.0,0,No Council
2010,Florida,1405964.0,1602774.0,454950.0,40177300.0,,,12,18846461.0,3,South Atlantic
2010,Georgia,592775.0,655650.0,92208.0,10495990.0,,,13,9712696.0,3,South Atlantic
2010,Hawaii,6425.0,6992.0,527.0,49778.0,,,15,1363817.0,8,Western Pacific
2010,Idaho,430637.0,390497.0,170710.0,13973208.0,,,16,1570912.0,0,No Council
2010,Illinois,720792.0,781957.0,39983.0,11664367.0,,,17,12841196.0,0,No Council
2010,Indiana,478292.0,438579.0,66608.0,11507853.0,,,18,6490029.0,0,No Council
2010,Iowa,414308.0,408220.0,42368.0,10526193.0,,,19,3050223.0,0,No Council
2010,Kansas,252227.0,245835.0,32526.0,5864683.0,,,20,2858403.0,0,No Council
2010,Kentucky,579040.0,511669.0,102338.0,14070217.0,,,21,4347948.0,0,No Council
2010,Louisiana,674695.0,789714.0,205589.0,12978156.0,,,22,4544871.0,4,Gulf of Mexico
2010,Maine,278679.0,185422.0,80285.0,9192770.0,,,23,1327568.0,1,New England
2010,Maryland,258281.0,327517.0,70400.0,10589593.0,,,24,5788099.0,2,Mid-Atlantic
2010,Massachusetts,170635.0,337060.0,20806.0,5626740.0,,,25,6564943.0,1,New England
2010,Michigan,1160790.0,1010067.0,278869.0,31170995.0,,,26,9876731.0,0,No Council
2010,Minnesota,1492087.0,994632.0,280676.0,34353178.0,,,27,5310711.0,0,No Council
2010,Mississippi,378299.0,422217.0,60040.0,7850669.0,,,28,2970437.0,4,Gulf of Mexico
2010,Missouri,838828.0,1224447.0,171287.0,18610368.0,,,29,5995681.0,0,No Council
2010,Montana,396254.0,417684.0,357156.0,15390834.0,,,30,990507.0,0,No Council
2010,Commonwealth of the Northern Mariana Islands,333.0,331.0,2.0,4776.0,,,69,,8,Western Pacific
2010,Nebraska,202497.0,332538.0,46805.0,6664115.0,,,31,1829956.0,0,No Council
2010,Nevada,112512.0,220469.0,21100.0,5267765.0,,,32,2702797.0,0,No Council
2010,New Hampshire,146509.0,199606.0,95264.0,6890078.0,,,33,1316700.0,1,New England
2010,New Jersey,169359.0,238202.0,17919.0,6580396.0,,,34,8803708.0,2,Mid-Atlantic
2010,New Mexico,208993.0,401501.0,131847.0,8216092.0,,,35,2064607.0,0,No Council
2010,New York,975729.0,864080.0,160773.0,30125524.0,,,36,19405185.0,2,Mid-Atlantic
2010,North Carolina,1099678.0,766327.0,222550.0,22758362.0,,,37,9574247.0,2,Mid-Atlantic
2010,North Dakota,167350.0,136432.0,37101.0,2310469.0,,,38,674518.0,0,No Council
2010,Ohio,818729.0,835560.0,81896.0,21658134.0,,,39,11539282.0,0,No Council
2010,Oklahoma,624577.0,355121.0,68443.0,11481509.0,,,40,3759529.0,0,No Council
2010,Oregon,664491.0,524291.0,140200.0,25711142.0,,,41,3837073.0,5,Pacific
2010,Pennsylvania,963265.0,1437580.0,135528.0,34083073.0,,,42,12711063.0,2,Mid-Atlantic
2010,Rhode Island,26464.0,39117.0,7883.0,834240.0,,,44,1053169.0,1,New England
2010,South Carolina,496922.0,488300.0,108183.0,7750343.0,,,45,4635834.0,3,South Atlantic
2010,South Dakota,181756.0,126099.0,56506.0,6466843.0,,,46,816227.0,0,No Council
2010,Tennessee,901491.0,716377.0,178530.0,22757084.0,,,47,6355882.0,0,No Council
2010,Texas,1627648.0,1756195.0,115177.0,69918354.0,,,48,25241648.0,4,Gulf of Mexico
2010,Utah,430435.0,340629.0,125469.0,13839446.0,,,49,2775260.0,0,No Council
2010,Vermont,128484.0,86528.0,41369.0,4404846.0,,,50,625842.0,0,No Council
2010,Virginia,590524.0,621936.0,64752.0,16070685.0,,,51,8025206.0,2,Mid-Atlantic
2010,Washington,697780.0,1053885.0,96718.0,25196956.0,,,53,6741386.0,5,Pacific
2010,West Virginia,263497.0,584799.0,150407.0,8202980.0,,,54,1854315.0,0,No Council
2010,Wisconsin,1397163.0,1305627.0,391514.0,44604722.0,,,55,5690403.0,0,No Council
2010,Wyoming,244124.0,124374.0,245939.0,7364370.0,,,56,564376.0,0,No Council
2009,Alabama,503853.0,354776.0,120601.0,10197075.0,,,1,4757938.0,4,Gulf of Mexico
2009,Alaska,464394.0,269285.0,449598.0,29293174.0,,,2,698895.0,6,North Pacific
2009,Arizona,418857.0,434506.0,170782.0,12291666.0,,,4,6343154.0,0,No Council
2009,Arkansas,671266.0,527580.0,245570.0,12222015.0,,,5,2896843.0,0,No Council
2009,California,1849461.0,2904979.0,44587.0,80637657.0,,,6,36961229.0,5,Pacific
2009,Colorado,654864.0,672129.0,346878.0,20987983.0,,,8,4972195.0,0,No Council
2009,Connecticut,149927.0,139772.0,10155.0,3809038.0,,,9,3561807.0,1,New England
2009,Delaware,22603.0,23844.0,4511.0,319248.0,,,10,891730.0,2,Mid-Atlantic
2009,District of Columbia,8968.0,1983.0,6985.0,103545.0,,,11,592228.0,0,No Council
2009,Florida,1435335.0,1625038.0,616033.0,35413846.0,,,12,18652644.0,3,South Atlantic
2009,Georgia,606759.0,671104.0,98958.0,10074541.0,,,13,9620846.0,3,South Atlantic
2009,Hawaii,6400.0,6829.0,301.0,45348.0,,,15,1346717.0,8,Western Pacific
2009,Idaho,415129.0,373723.0,166921.0,13986634.0,,,16,1554439.0,0,No Council
2009,Illinois,719101.0,751469.0,35996.0,11561859.0,,,17,12796778.0,0,No Council
2009,Indiana,470472.0,433231.0,65098.0,11488844.0,,,18,6459325.0,0,No Council
2009,Iowa,420024.0,413486.0,40471.0,10700856.0,,,19,3032870.0,0,No Council
2009,Kansas,254162.0,245354.0,32279.0,6199106.0,,,20,2832704.0,0,No Council
2009,Kentucky,593805.0,519125.0,109494.0,11563780.0,,,21,4317074.0,0,No Council
2009,Louisiana,635739.0,756493.0,177561.0,12179083.0,,,22,4491648.0,4,Gulf of Mexico
2009,Maine,273038.0,186215.0,76863.0,9102866.0,,,23,1329590.0,1,New England
2009,Maryland,288591.0,370652.0,73332.0,8945944.0,,,24,5730388.0,2,Mid-Atlantic
2009,Massachusetts,154607.0,310490.0,18758.0,5185738.0,,,25,6517613.0,1,New England
2009,Michigan,1164630.0,1019605.0,270853.0,31728565.0,,,26,9901591.0,0,No Council
2009,Minnesota,1478193.0,1132400.0,279015.0,36989749.0,,,27,5281203.0,0,No Council
2009,Mississippi,366301.0,378660.0,61962.0,7049661.0,,,28,2958774.0,4,Gulf of Mexico
2009,Missouri,832289.0,1190200.0,176199.0,17856759.0,,,29,5961088.0,0,No Council
2009,Montana,389534.0,433183.0,350900.0,15768014.0,,,30,983982.0,0,No Council
2009,Commonwealth of the Northern Mariana Islands,293.0,0.0,0.0,,,,69,,8,Western Pacific
2009,Nebraska,195379.0,315648.0,53331.0,5420380.0,,,31,1812683.0,0,No Council
2009,Nevada,123925.0,214548.0,20267.0,5257221.0,,,32,2684665.0,0,No Council
2009,New Hampshire,140824.0,192957.0,89539.0,6715686.0,,,33,1316102.0,1,New England
2009,New Jersey,158907.0,221691.0,14491.0,6181758.0,,,34,8755602.0,2,Mid-Atlantic
2009,New Mexico,193027.0,379382.0,90173.0,7158244.0,,,35,2036802.0,0,No Council
2009,New York,966688.0,847588.0,161109.0,29908512.0,,,36,19307066.0,2,Mid-Atlantic
2009,North Carolina,946668.0,972457.0,131995.0,26976572.0,,,37,9449566.0,2,Mid-Atlantic
2009,North Dakota,168057.0,137318.0,37781.0,2361187.0,,,38,664968.0,0,No Council
2009,Ohio,777997.0,809686.0,75221.0,20947573.0,,,39,11528896.0,0,No Council
2009,Oklahoma,680039.0,395847.0,80543.0,13585267.0,,,40,3717572.0,0,No Council
2009,Oregon,639530.0,747367.0,168831.0,25275122.0,,,41,3808600.0,5,Pacific
2009,Pennsylvania,948431.0,1433316.0,120692.0,33566851.0,,,42,12666858.0,2,Mid-Atlantic
2009,Rhode Island,26464.0,39117.0,7883.0,844251.0,,,44,1053646.0,1,New England
2009,South Carolina,505616.0,491311.0,109859.0,7836645.0,,,45,4589872.0,3,South Atlantic
2009,South Dakota,181807.0,126478.0,56517.0,6554989.0,,,46,807067.0,0,No Council
2009,Tennessee,900240.0,773506.0,191028.0,24178045.0,,,47,6306019.0,0,No Council
2009,Texas,1516267.0,1626217.0,101282.0,66475324.0,,,48,24801761.0,4,Gulf of Mexico
2009,Utah,425404.0,341504.0,119218.0,14067085.0,,,49,2723421.0,0,No Council
2009,Vermont,128484.0,86528.0,41369.0,4457704.0,,,50,624817.0,0,No Council
2009,Virginia,698508.0,676725.0,78550.0,19376955.0,,,51,7925937.0,2,Mid-Atlantic
2009,Washington,670895.0,1054440.0,106331.0,25766844.0,,,53,6667426.0,5,Pacific
2009,West Virginia,263050.0,588238.0,150172.0,8296012.0,,,54,1847775.0,0,No Council
2009,Wisconsin,1380133.0,1289169.0,382291.0,44726125.0,,,55,5669264.0,0,No Council
2009,Wyoming,253885.0,122073.0,159633.0,7438744.0,,,56,559851.0,0,No Council
2008,Alabama,482318.0,342816.0,112682.0,9417695.0,,,1,4718206.0,4,Gulf of Mexico
2008,Alaska,464394.0,269285.0,449598.0,29468933.0,,,2,687455.0,6,North Pacific
2008,Arizona,418857.0,434506.0,170782.0,12187821.0,,,4,6280362.0,0,No Council
2008,Arkansas,660790.0,499235.0,220897.0,11595169.0,,,5,2874554.0,0,No Council
2008,California,1804741.0,2849491.0,43160.0,76151785.0,,,6,36604337.0,5,Pacific
2008,Colorado,654864.0,672129.0,346878.0,21113911.0,,,8,4889730.0,0,No Council
2008,Connecticut,149927.0,139772.0,10155.0,3831892.0,,,9,3545579.0,1,New England
2008,Delaware,21128.0,22493.0,4037.0,298738.0,,,10,883874.0,2,Mid-Atlantic
2008,Florida,1420703.0,1578639.0,592972.0,34742065.0,,,12,18527305.0,3,South Atlantic
2008,Georgia,921704.0,688934.0,97717.0,11105569.0,,,13,9504843.0,3,South Atlantic
2008,Hawaii,6279.0,6581.0,316.0,44761.0,,,15,1332213.0,8,Western Pacific
2008,Idaho,415129.0,373723.0,166921.0,14070554.0,,,16,1534320.0,0,No Council
2008,Illinois,719101.0,751469.0,35996.0,12105659.0,,,17,12747038.0,0,No Council
2008,Indiana,469349.0,433231.0,65098.0,11557777.0,,,18,6424806.0,0,No Council
2008,Iowa,428538.0,424002.0,38863.0,10961535.0,,,19,3016734.0,0,No Council
2008,Kansas,252998.0,243366.0,32859.0,6148123.0,,,20,2808076.0,0,No Council
2008,Kentucky,593805.0,519125.0,109494.0,11633163.0,,,21,4289878.0,0,No Council
2008,Louisiana,591767.0,714011.0,148777.0,11045663.0,,,22,4435586.0,4,Gulf of Mexico
2008,Maine,273038.0,186215.0,76863.0,9157483.0,,,23,1330509.0,1,New England
2008,Maryland,283064.0,367641.0,71130.0,8330027.0,,,24,5684965.0,2,Mid-Atlantic
2008,Massachusetts,163178.0,328566.0,18538.0,6013854.0,,,25,6468967.0,1,New England
2008,Michigan,1166739.0,1022322.0,270857.0,31921943.0,,,26,9946889.0,0,No Council
2008,Minnesota,1478193.0,1132400.0,279015.0,37211688.0,,,27,5247018.0,0,No Council
2008,Mississippi,359854.0,348895.0,60511.0,6651234.0,,,28,2947806.0,4,Gulf of Mexico
2008,Missouri,833543.0,1177913.0,174876.0,17880546.0,,,29,5923916.0,0,No Council
2008,Montana,389534.0,433183.0,350900.0,15862622.0,,,30,976415.0,0,No Council
2008,Nebraska,194982.0,315246.0,53331.0,5450094.0,,,31,1796378.0,0,No Council
2008,Nevada,123925.0,214548.0,20267.0,5288765.0,,,32,2653630.0,0,No Council
2008,New Hampshire,140824.0,192957.0,89539.0,6755980.0,,,33,1315906.0,1,New England
2008,New Jersey,158907.0,221691.0,14491.0,6218848.0,,,34,8711090.0,2,Mid-Atlantic
2008,New Mexico,221338.0,298800.0,103227.0,5935536.0,,,35,2010662.0,0,No Council
2008,New York,985454.0,853354.0,155078.0,29144642.0,,,36,19212436.0,2,Mid-Atlantic
2008,North Carolina,738968.0,742172.0,65855.0,20820970.0,,,37,9309449.0,2,Mid-Atlantic
2008,North Dakota,156671.0,129271.0,33031.0,2450084.0,,,38,657569.0,0,No Council
2008,Ohio,856315.0,798295.0,73915.0,20577358.0,,,39,11515391.0,0,No Council
2008,Oklahoma,587572.0,320295.0,59065.0,12814072.0,,,40,3668976.0,0,No Council
2008,Oregon,639530.0,747367.0,168831.0,25426773.0,,,41,3768748.0,5,Pacific
2008,Pennsylvania,943791.0,1416669.0,121385.0,33233404.0,,,42,12612285.0,2,Mid-Atlantic
2008,Rhode Island,26464.0,39117.0,7883.0,849316.0,,,44,1055003.0,1,New England
2008,South Carolina,492219.0,478116.0,108489.0,7643345.0,,,45,4528996.0,3,South Atlantic
2008,South Dakota,181579.0,126089.0,59325.0,6456925.0,,,46,799124.0,0,No Council
2008,Tennessee,1027264.0,720815.0,188629.0,22407809.0,,,47,6247411.0,0,No Council
2008,Texas,1493895.0,1585840.0,96072.0,65064672.0,,,48,24309039.0,4,Gulf of Mexico
2008,Utah,425404.0,341504.0,119218.0,14151488.0,,,49,2663029.0,0,No Council
2008,Vermont,122784.0,83086.0,40447.0,4397383.0,,,50,624151.0,0,No Council
2008,Virginia,629038.0,671967.0,73150.0,18859907.0,,,51,7833496.0,2,Mid-Atlantic
2008,Washington,661362.0,902303.0,123709.0,24302992.0,,,53,6562231.0,5,Pacific
2008,West Virginia,263050.0,588238.0,150172.0,8345788.0,,,54,1840310.0,0,No Council
2008,Wisconsin,1380133.0,1289169.0,382291.0,44994482.0,,,55,5640996.0,0,No Council
2008,Wyoming,253885.0,122073.0,159633.0,7483376.0,,,56,546043.0,0,No Council
2007,Alabama,465206.0,332681.0,108267.0,8840903.0,,,1,4672840.0,4,Gulf of Mexico
2007,Alaska,486861.0,279102.0,466868.0,20697609.0,,,2,680300.0,6,North Pacific
2007,Arizona,399148.0,414015.0,161429.0,11714605.0,,,4,6167681.0,0,No Council
2007,Arkansas,692212.0,522340.0,222514.0,12035719.0,,,5,2848650.0,0,No Council
2007,California,1974187.0,2907167.0,43074.0,77639613.0,,,6,36250311.0,5,Pacific
2007,Colorado,678032.0,666246.0,330727.0,17813527.0,,,8,4803868.0,0,No Council
2007,Connecticut,145661.0,139916.0,5745.0,3805363.0,,,9,3527270.0,1,New England
2007,Delaware,20772.0,21852.0,3918.0,297064.0,,,10,871749.0,2,Mid-Atlantic
2007,Florida,1377692.0,1289636.0,554161.0,34743955.0,,,12,18367842.0,3,South Atlantic
2007,Georgia,667198.0,746092.0,90242.0,11773361.0,,,13,9349988.0,3,South Atlantic
2007,Hawaii,5233.0,5342.0,270.0,36346.0,,,15,1315675.0,8,Western Pacific
2007,Idaho,407648.0,371993.0,160370.0,13024515.0,,,16,1505105.0,0,No Council
2007,Illinois,761832.0,792739.0,34346.0,13968951.0,,,17,12695866.0,0,No Council
2007,Indiana,460695.0,455533.0,74753.0,7497627.0,,,18,6379599.0,0,No Council
2007,Iowa,422110.0,420164.0,36723.0,11017327.0,,,19,2999212.0,0,No Council
2007,Kansas,258819.0,239856.0,34193.0,6834100.0,,,20,2783785.0,0,No Council
2007,Kentucky,592708.0,519296.0,108191.0,11812955.0,,,21,4256672.0,0,No Council
2007,Louisiana,651376.0,782487.0,192585.0,12979117.0,,,22,4375581.0,4,Gulf of Mexico
2007,Maine,266685.0,182329.0,75772.0,9119674.0,,,23,1327040.0,1,New England
2007,Maryland,311315.0,380643.0,72506.0,8336869.0,,,24,5653408.0,2,Mid-Atlantic
2007,Massachusetts,171745.0,336418.0,19114.0,6348085.0,,,25,6431559.0,1,New England
2007,Michigan,1161432.0,1014946.0,272497.0,32542299.0,,,26,10001284.0,0,No Council
2007,Minnesota,1458013.0,1089735.0,273537.0,36739074.0,,,27,5207203.0,0,No Council
2007,Mississippi,380933.0,377477.0,65877.0,6911043.0,,,28,2928350.0,4,Gulf of Mexico
2007,Missouri,843784.0,1185937.0,174237.0,18335606.0,,,29,5887612.0,0,No Council
2007,Montana,379497.0,405840.0,346472.0,13809459.0,,,30,964706.0,0,No Council
2007,Nebraska,186363.0,319734.0,44183.0,5872044.0,,,31,1783440.0,0,No Council
2007,Nevada,118313.0,208195.0,19209.0,5205383.0,,,32,2601072.0,0,No Council
2007,New Hampshire,140595.0,190561.0,90850.0,6943936.0,,,33,1312540.0,1,New England
2007,New Jersey,161219.0,222357.0,14958.0,6372000.0,,,34,8677885.0,2,Mid-Atlantic
2007,New Mexico,200996.0,320924.0,98947.0,5512049.0,,,35,1990070.0,0,No Council
2007,New York,954107.0,833982.0,157650.0,30042987.0,,,36,19132335.0,2,Mid-Atlantic
2007,North Carolina,708928.0,685352.0,60042.0,19158302.0,,,37,9118037.0,2,Mid-Atlantic
2007,North Dakota,157656.0,129325.0,34897.0,2248989.0,,,38,652822.0,0,No Council
2007,Ohio,874366.0,812090.0,74801.0,21111636.0,,,39,11500468.0,0,No Council
2007,Oklahoma,641090.0,395143.0,78883.0,12991517.0,,,40,3634349.0,0,No Council
2007,Oregon,634722.0,750184.0,169011.0,25958676.0,,,41,3722417.0,5,Pacific
2007,Pennsylvania,1029960.0,1534590.0,155574.0,26658218.0,,,42,12563937.0,2,Mid-Atlantic
2007,Rhode Island,26712.0,46371.0,4192.0,797124.0,,,44,1057315.0,1,New England
2007,South Carolina,488378.0,467134.0,102207.0,7724621.0,,,45,4444110.0,3,South Atlantic
2007,South Dakota,199287.0,132911.0,69470.0,6666836.0,,,46,791623.0,0,No Council
2007,Tennessee,996873.0,866261.0,206524.0,22623754.0,,,47,6175727.0,0,No Council
2007,Texas,1565384.0,1626575.0,92811.0,68513705.0,,,48,23831983.0,4,Gulf of Mexico
2007,Utah,386127.0,302405.0,102043.0,13344463.0,,,49,2597746.0,0,No Council
2007,Vermont,119154.0,80992.0,39039.0,4368123.0,,,50,623481.0,0,No Council
2007,Virginia,619802.0,673401.0,75675.0,13369107.0,,,51,7751000.0,2,Mid-Atlantic
2007,Washington,647556.0,1875645.0,227788.0,23821291.0,,,53,6461587.0,5,Pacific
2007,West Virginia,264104.0,512872.0,139558.0,6035502.0,,,54,1834052.0,0,No Council
2007,Wisconsin,1389183.0,1272489.0,398915.0,41494666.0,,,55,5610775.0,0,No Council
2007,Wyoming,247399.0,111647.0,147364.0,7237413.0,,,56,534876.0,0,No Council
2006,Alabama,486877.0,354149.0,117558.0,9553980.0,,,1,4628981.0,4,Gulf of Mexico
2006,Alaska,468735.0,278811.0,443784.0,20316785.0,,,2,675302.0,6,North Pacific
2006,Arizona,361958.0,376066.0,146326.0,10953224.0,,,4,6029141.0,0,No Council
2006,Arkansas,685634.0,503664.0,221595.0,12059377.0,,,5,2821761.0,0,No Council
2006,California,2024709.0,2944088.0,39349.0,70133488.0,,,6,36021202.0,5,Pacific
2006,Colorado,668107.0,638412.0,323926.0,14888966.0,,,8,4720423.0,0,No Council
2006,Connecticut,148125.0,142418.0,5707.0,3965245.0,,,9,3517460.0,1,New England
2006,Delaware,20544.0,21758.0,3893.0,303804.0,,,10,859268.0,2,Mid-Atlantic
2006,Florida,1296328.0,1406269.0,609234.0,38227952.0,,,12,18166990.0,3,South Atlantic
2006,Georgia,667198.0,746092.0,90242.0,12091242.0,,,13,9155813.0,3,South Atlantic
2006,Hawaii,5796.0,5902.0,271.0,41340.0,,,15,1309731.0,8,Western Pacific
2006,Idaho,403741.0,368581.0,169110.0,12995420.0,,,16,1468669.0,0,No Council
